X,Y,Z
0.128016,0.148953,-9.822538
0.141177,0.157328,-9.803395
0.082552,0.155533,-9.79203
0.058624,0.165105,-9.846466
0.109472,0.158525,-9.783056
0.192622,0.178864,-9.776475
0.130409,0.154935,-9.768699
0.172881,0.15015,-9.759726
0.161516,0.151346,-9.796216
0.113659,0.163908,-9.743575
0.058026,0.169292,-9.794422
0.041874,0.178265,-9.807582
0.132802,0.175274,-9.803993
0.154935,0.15673,-9.803395
0.114855,0.162712,-9.780065
0.079561,0.175872,-9.799208
0.058624,0.141177,-9.832706
0.166899,0.155533,-9.805788
0.193819,0.158525,-9.756136
0.120239,0.158525,-9.904491
0.096311,0.151346,-9.715458
0.111864,0.141775,-9.739387
0.068195,0.161516,-9.793226
0.058026,0.182453,-9.807582
0.078365,0.128614,-9.773485
0.131007,0.140578,-9.811171
0.168096,0.160917,-9.716654
0.110668,0.160319,-9.801002
0.04008,0.174676,-9.830314
0.052044,0.14656,-9.785449
0.127418,0.157926,-9.759726
0.175872,0.181855,-9.782458
0.090329,0.168694,-9.812369
0.067597,0.149551,-9.778868
0.09332,0.131007,-9.82493
0.117847,0.105284,-9.765707
0.016152,0.131007,-9.783056
0.128016,0.185444,-9.774681
0.164507,0.166899,-9.805788
0.142971,0.168694,-9.799208
0.166899,0.153141,-9.777073
0.066401,0.152542,-9.824333
0.06341,0.138784,-9.781859
0.065204,0.299103,-9.807582
0.120838,0.155533,-9.817153
0.163908,0.157328,-9.822538
0.123829,0.15673,-9.780663
0.121436,0.148355,-9.778868
0.05324,0.14656,-9.81835
0.102891,0.144766,-9.775877
0.120239,0.175274,-9.783655
0.124427,0.164507,-9.812966
0.089731,0.158525,-9.659228
0.068794,0.174676,-9.758529
0.12682,0.158525,-9.791431
0.278764,0.155533,-9.821341
0.106481,0.144168,-9.914062
0.139382,0.145962,-9.765707
0.13998,0.005982,-9.834502
0.111266,0.167498,-9.798011
0.081954,0.208774,-9.762717
0.105284,0.230907,-9.820145
0.11665,0.15015,-9.744173
0.110668,0.16331,-9.772887
0.099302,0.168694,-9.774083
0.178864,0.157328,-9.768699
0.144168,0.147159,-9.826725
0.102891,0.147159,-9.812369
0.123829,0.153739,-9.797412
0.043071,0.161516,-9.797412
0.085543,0.174676,-9.806385
0.127418,0.150748,-9.778868
0.174676,0.139382,-9.745369
0.151944,0.166301,-9.839885
0.121436,0.167498,-9.758529
0.111266,0.131007,-9.766904
0.102293,0.166301,-9.730414
0.152542,0.162712,-9.803993
0.077169,0.131007,-9.766904
0.114855,0.169292,-9.801002
0.128016,0.14656,-9.789038
0.136989,0.125025,-9.759127
0.174676,0.141177,-9.731611
0.099302,0.165105,-9.770493
0.07657,0.15673,-9.763315
0.05683,0.138186,-9.768699
0.12323,0.14656,-9.711271
0.115454,0.171087,-9.797412
0.128016,0.196211,-9.783655
0.148953,0.160319,-9.763914
0.128614,0.147159,-9.776475
0.124427,0.153739,-9.766904
0.13998,0.165105,-9.808181
0.092124,0.16331,-9.750155
0.10349,0.161516,-9.80519
0.120239,0.142971,-9.803395
0.116052,0.145962,-9.790833
0.113061,0.162712,-9.797412
0.123829,0.154337,-9.822538
0.191426,0.172881,-9.777073
0.131007,0.132802,-9.819546
0.092124,0.145364,-9.790234
0.111266,0.160319,-9.78844
0.121436,0.148355,-9.777671
0.154337,0.168096,-9.760922
0.1334,0.131605,-9.734004
